timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1700939137.200831,223.802529,11.989000,2.246000,3.364000,0.000000
1700939137.302095,226.529294,11.989000,2.248000,3.364000,0.000000
1700939137.402499,229.235310,11.988000,2.249000,3.363000,0.000000
1700939137.503148,231.948909,11.985000,2.249000,3.364000,0.000000
1700939137.603934,234.665521,11.982000,2.248000,3.364000,0.000000
1700939137.704642,237.378145,11.982000,2.241000,3.365000,0.000000
1700939137.807158,240.130870,11.982000,2.235000,3.365000,0.000000
1700939137.910111,242.887928,11.983000,2.232000,3.365000,0.000000
1700939138.010418,245.570745,11.982000,2.248000,3.366000,0.000000
1700939138.110806,248.274749,11.982000,2.252000,3.366000,0.000000
1700939138.211087,250.980678,11.982000,2.259000,3.366000,0.000000
1700939138.311186,253.690091,11.984000,2.260000,3.366000,0.000000
1700939138.411553,256.408415,11.984000,2.259000,3.366000,0.000000
1700939138.511745,259.120799,11.982000,2.259000,3.367000,0.000000
1700939138.612551,261.849349,11.984000,2.259000,3.367000,0.000000
1700939138.712786,264.562896,11.985000,2.261000,3.367000,0.000000
1700939138.812901,267.275821,11.986000,2.261000,3.367000,0.000000
1700939138.913112,269.991574,11.986000,2.264000,3.367000,0.000000
1700939139.013579,272.717877,11.986000,2.266000,3.367000,0.000000
1700939139.114384,275.455768,11.987000,2.262000,3.366000,0.000000
1700939139.214516,278.170807,11.989000,2.246000,3.366000,0.000000
1700939139.315325,280.885320,11.987000,2.243000,3.366000,0.000000
1700939139.416023,283.592772,11.988000,2.256000,3.366000,0.000000
1700939139.516611,286.313167,11.986000,2.254000,3.366000,0.000000
1700939139.617429,289.036911,11.986000,2.256000,3.365000,0.000000
1700939139.718603,291.772698,11.986000,2.256000,3.364000,0.000000
1700939139.818806,294.482228,11.988000,2.252000,3.364000,0.000000
1700939139.919067,297.188972,11.988000,2.256000,3.364000,0.000000
1700939140.019534,299.906095,11.986000,2.256000,3.363000,0.000000
1700939140.120646,302.640206,11.986000,2.262000,3.363000,0.000000
1700939140.220750,305.354259,11.984000,2.267000,3.364000,0.000000
1700939140.320971,308.077035,11.982000,2.273000,3.363000,0.000000
1700939140.421969,310.827725,11.982000,2.275000,3.363000,0.000000
1700939140.522128,313.557964,11.982000,2.257000,3.364000,0.000000
1700939140.622282,316.266466,11.981000,2.273000,3.363000,0.000000
1700939140.722431,318.993805,11.980000,2.275000,3.364000,0.000000
1700939140.822588,321.723534,11.981000,2.278000,3.364000,0.000000
1700939140.922777,324.457964,11.980000,2.279000,3.365000,0.000000
1700939141.022973,327.193557,11.982000,2.272000,3.366000,0.000000
1700939141.123062,329.918290,11.982000,2.262000,3.365000,0.000000
1700939141.223739,332.646968,11.982000,2.262000,3.365000,0.000000
1700939141.323913,335.362012,11.982000,2.274000,3.365000,0.000000
1700939141.424301,338.097291,11.982000,2.271000,3.365000,0.000000
1700939141.524888,340.834376,11.984000,2.271000,3.366000,0.000000
1700939141.624992,343.558773,11.983000,2.269000,3.366000,0.000000
1700939141.725113,346.281005,11.982000,2.269000,3.366000,0.000000
1700939141.826361,349.033651,11.986000,2.254000,3.366000,0.000000
1700939141.926928,351.750613,11.988000,2.248000,3.366000,0.000000
1700939142.027037,354.448453,11.989000,2.246000,3.367000,0.000000
1700939142.127246,357.146811,11.990000,2.243000,3.366000,0.000000
1700939142.227380,359.839771,11.987000,2.246000,3.366000,0.000000
1700939142.327489,362.534986,11.991000,2.249000,3.366000,0.000000
1700939142.428369,365.255494,11.992000,2.237000,3.366000,0.000000
1700939142.528487,367.941269,11.991000,2.239000,3.366000,0.000000
1700939142.628696,370.631666,11.992000,2.240000,3.366000,0.000000
1700939142.729644,373.343339,11.992000,2.239000,3.366000,0.000000
1700939142.830533,376.052217,11.992000,2.241000,3.366000,0.000000
1700939142.931081,378.754352,11.990000,2.241000,3.366000,0.000000
1700939143.031190,381.444239,11.989000,2.242000,3.366000,0.000000
1700939143.131454,384.139269,11.989000,2.238000,3.365000,0.000000
1700939143.231641,386.827425,11.986000,2.241000,3.366000,0.000000
1700939143.332094,389.525655,11.987000,2.240000,3.366000,0.000000
1700939143.432281,392.215765,11.985000,2.240000,3.365000,0.000000
1700939143.532464,394.905317,11.988000,2.240000,3.365000,0.000000
1700939143.632606,397.594443,11.986000,2.242000,3.365000,0.000000
1700939143.732731,400.285063,11.982000,2.235000,3.366000,0.000000
1700939143.833118,402.973404,11.982000,2.233000,3.366000,0.000000
1700939143.933208,405.651392,11.985000,2.233000,3.366000,0.000000
1700939144.033937,408.347153,11.987000,2.230000,3.366000,0.000000
1700939144.134078,411.024023,11.988000,2.228000,3.365000,0.000000
1700939144.234452,413.704938,11.988000,2.229000,3.365000,0.000000
1700939144.335355,416.401193,11.987000,2.229000,3.366000,0.000000
1700939144.435535,419.077905,11.989000,2.229000,3.366000,0.000000
1700939144.536736,421.782348,11.990000,2.230000,3.367000,0.000000
1700939144.637797,424.484486,11.990000,2.234000,3.367000,0.000000
1700939144.738249,427.175159,11.988000,2.229000,3.367000,0.000000
1700939144.838372,429.850571,11.989000,2.235000,3.366000,0.000000
1700939144.938976,432.546297,11.992000,2.235000,3.366000,0.000000
1700939145.039064,435.228868,11.992000,2.237000,3.366000,0.000000
1700939145.140087,437.938921,11.992000,2.237000,3.367000,0.000000
1700939145.240873,440.642617,11.991000,2.241000,3.367000,0.000000
1700939145.341703,443.352104,11.990000,2.238000,3.366000,0.000000
1700939145.442849,446.066217,11.989000,2.237000,3.366000,0.000000
1700939145.544064,448.780742,11.989000,2.233000,3.366000,0.000000
1700939145.644515,451.469960,11.989000,2.232000,3.366000,0.000000
1700939145.744655,454.149651,11.990000,2.235000,3.365000,0.000000
1700939145.844796,456.833194,11.991000,2.235000,3.365000,0.000000
1700939145.944965,459.517712,11.992000,2.235000,3.365000,0.000000
1700939146.045161,462.203177,11.989000,2.231000,3.366000,0.000000
1700939146.145803,464.895095,11.990000,2.232000,3.365000,0.000000
1700939146.246033,467.577418,11.990000,2.232000,3.365000,0.000000
1700939146.346201,470.258082,11.989000,2.235000,3.365000,0.000000
1700939146.446529,472.946412,11.991000,2.235000,3.365000,0.000000
1700939146.546835,475.634602,11.992000,2.246000,3.364000,0.000000
1700939146.649286,478.394020,11.994000,2.247000,3.363000,0.000000
1700939146.751141,481.139065,11.992000,2.254000,3.364000,0.000000
1700939146.853592,483.908312,11.991000,2.251000,3.364000,0.000000
1700939146.954157,486.622737,11.989000,2.248000,3.364000,0.000000
1700939147.054522,489.327701,11.989000,2.248000,3.365000,0.000000
1700939147.154628,492.025685,11.989000,2.249000,3.365000,0.000000
1700939147.254732,494.724816,11.990000,2.253000,3.364000,0.000000
1700939147.354856,497.429512,11.990000,2.253000,3.364000,0.000000
1700939147.454982,500.134263,11.988000,2.254000,3.363000,0.000000
1700939147.555074,502.838844,11.986000,2.253000,3.363000,0.000000
1700939147.655153,505.541423,11.982000,2.243000,3.364000,0.000000
1700939147.755246,508.231485,11.981000,2.243000,3.364000,0.000000
1700939147.855372,510.922210,11.982000,2.236000,3.364000,0.000000
1700939147.955461,513.603769,11.984000,2.237000,3.364000,0.000000
1700939148.055558,516.287190,11.986000,2.237000,3.364000,0.000000
1700939148.155701,518.972293,11.986000,2.240000,3.364000,0.000000
1700939148.255785,521.659412,11.987000,2.243000,3.364000,0.000000
1700939148.355875,524.350516,11.986000,2.243000,3.364000,0.000000
1700939148.456017,527.042793,11.987000,2.240000,3.363000,0.000000
1700939148.556138,529.731130,11.987000,2.238000,3.363000,0.000000
1700939148.656222,532.416074,11.987000,2.237000,3.363000,0.000000
1700939148.756363,535.101347,11.990000,2.235000,3.364000,0.000000
1700939148.856470,537.783980,11.992000,2.235000,3.363000,0.000000
1700939148.956585,540.467274,11.991000,2.239000,3.364000,0.000000
1700939149.056701,543.155173,11.989000,2.244000,3.363000,0.000000
1700939149.156794,545.848007,11.987000,2.245000,3.363000,0.000000
1700939149.256896,548.541833,11.988000,2.246000,3.363000,0.000000
1700939149.357003,551.237219,11.984000,2.243000,3.363000,0.000000
1700939149.457116,553.928268,11.985000,2.238000,3.364000,0.000000
1700939149.557227,556.613488,11.987000,2.241000,3.364000,0.000000
1700939149.657311,559.302031,11.988000,2.240000,3.364000,0.000000
1700939149.757424,561.990377,11.986000,2.237000,3.364000,0.000000
