timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1701053368.284339,421.113464,11.991000,2.295000,3.366000,0.000000
1701053368.384671,423.874535,11.992000,2.291000,3.366000,0.000000
1701053368.485349,426.640529,11.992000,2.293000,3.366000,0.000000
1701053368.587382,429.446197,11.991000,2.296000,3.366000,0.000000
1701053368.689450,432.256266,11.992000,2.296000,3.366000,0.000000
1701053368.790718,435.044542,11.991000,2.297000,3.365000,0.000000
1701053368.892134,437.837876,11.992000,2.295000,3.364000,0.000000
1701053368.992792,440.608149,11.994000,2.304000,3.365000,0.000000
1701053369.093724,443.397322,11.993000,2.302000,3.365000,0.000000
1701053369.193884,446.162527,11.992000,2.296000,3.364000,0.000000
1701053369.295617,448.963606,11.992000,2.294000,3.364000,0.000000
1701053369.397636,451.770113,11.993000,2.309000,3.363000,0.000000
1701053369.499199,454.582579,11.991000,2.309000,3.363000,0.000000
1701053369.601569,457.416920,11.988000,2.306000,3.363000,0.000000
1701053369.702986,460.220525,11.987000,2.307000,3.363000,0.000000
1701053369.804438,463.026079,11.989000,2.305000,3.363000,0.000000
1701053369.904810,465.799824,11.989000,2.305000,3.363000,0.000000
1701053370.008176,468.656306,11.989000,2.303000,3.363000,0.000000
1701053370.111196,471.500757,11.983000,2.292000,3.363000,0.000000
1701053370.213491,474.310293,11.982000,2.292000,3.363000,0.000000
1701053370.313621,477.060138,11.982000,2.294000,3.363000,0.000000
1701053370.413814,479.814114,11.982000,2.303000,3.363000,0.000000
1701053370.515768,482.627488,11.982000,2.303000,3.363000,0.000000
1701053370.618201,485.454080,11.981000,2.291000,3.363000,0.000000
1701053370.719527,488.235324,11.985000,2.292000,3.363000,0.000000
1701053370.821623,491.039862,11.988000,2.297000,3.363000,0.000000
1701053370.922883,493.828202,11.988000,2.294000,3.363000,0.000000
1701053371.023454,496.593952,11.986000,2.303000,3.364000,0.000000
1701053371.123981,499.368875,11.984000,2.306000,3.364000,0.000000
1701053371.225780,502.182101,11.985000,2.306000,3.364000,0.000000
1701053371.328581,505.023254,11.986000,2.307000,3.365000,0.000000
1701053371.428880,507.796692,11.986000,2.300000,3.365000,0.000000
1701053371.531268,510.619304,11.985000,2.300000,3.365000,0.000000
1701053371.632479,513.409236,11.985000,2.300000,3.365000,0.000000
1701053371.733736,516.200436,11.985000,2.292000,3.366000,0.000000
1701053371.835108,518.985086,11.983000,2.306000,3.366000,0.000000
1701053371.936457,521.785642,11.984000,2.303000,3.366000,0.000000
1701053372.036570,524.548676,11.983000,2.302000,3.366000,0.000000
1701053372.136746,527.312018,11.983000,2.296000,3.366000,0.000000
1701053372.239838,530.148385,11.984000,2.297000,3.366000,0.000000
1701053372.340448,532.917901,11.988000,2.297000,3.365000,0.000000
1701053372.440611,535.676033,11.987000,2.294000,3.364000,0.000000
1701053372.542052,538.465476,11.988000,2.305000,3.365000,0.000000
1701053372.642205,541.232938,11.987000,2.320000,3.365000,0.000000
1701053372.742465,544.021152,11.987000,2.325000,3.365000,0.000000
1701053372.843859,546.846980,11.987000,2.309000,3.365000,0.000000
1701053372.944569,549.634430,11.986000,2.309000,3.366000,0.000000
1701053373.045884,552.438391,11.986000,2.311000,3.366000,0.000000
1701053373.146771,555.232925,11.987000,2.311000,3.366000,0.000000
1701053373.248876,558.061433,11.988000,2.311000,3.366000,0.000000
1701053373.350352,560.872751,11.988000,2.310000,3.366000,0.000000
1701053373.450878,563.656546,11.991000,2.316000,3.366000,0.000000
1701053373.552339,566.474235,11.989000,2.316000,3.366000,0.000000
1701053373.654370,569.307281,11.988000,2.319000,3.366000,0.000000
1701053373.754827,572.100003,11.988000,2.308000,3.366000,0.000000
1701053373.854921,574.869434,11.988000,2.296000,3.366000,0.000000
1701053373.958233,577.713040,11.986000,2.301000,3.366000,0.000000
1701053374.059478,580.505355,11.985000,2.302000,3.365000,0.000000
1701053374.159699,583.270400,11.986000,2.314000,3.366000,0.000000
1701053374.259939,586.050617,11.987000,2.320000,3.366000,0.000000
1701053374.361104,588.863999,11.987000,2.320000,3.366000,0.000000
1701053374.462778,591.691537,11.984000,2.312000,3.366000,0.000000
1701053374.563883,594.492854,11.982000,2.312000,3.365000,0.000000
1701053374.665128,597.297582,11.984000,2.312000,3.365000,0.000000
1701053374.768095,600.150489,11.984000,2.315000,3.366000,0.000000
1701053374.868932,602.948006,11.985000,2.325000,3.365000,0.000000
1701053374.970381,605.774895,11.987000,2.324000,3.364000,0.000000
1701053375.072700,608.625276,11.987000,2.324000,3.365000,0.000000
1701053375.173697,611.438829,11.986000,2.320000,3.364000,0.000000
1701053375.275581,614.271970,11.986000,2.308000,3.364000,0.000000
1701053375.375774,617.043678,11.982000,2.302000,3.364000,0.000000
