timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1700945022.071598,0.000000,12.012000,2.191000,3.364000,0.000000
1700945022.171669,2.633698,12.012000,2.193000,3.364000,0.000000
1700945022.275113,5.358652,12.013000,2.252000,3.365000,0.000000
1700945022.376226,8.094090,12.013000,2.252000,3.364000,0.000000
1700945022.476400,10.804125,12.008000,2.312000,3.365000,0.000000
1700945022.579133,13.656250,12.007000,2.374000,3.364000,0.000000
1700945022.680573,16.547758,12.002000,2.434000,3.364000,0.000000
1700945022.781277,19.489611,11.999000,2.491000,3.364000,0.000000
1700945022.882059,22.501935,11.998000,2.550000,3.365000,0.000000
1700945022.984875,25.647580,11.994000,2.615000,3.366000,0.000000
1700945023.087884,28.878387,11.990000,2.679000,3.365000,0.000000
1700945023.188752,32.118389,11.988000,2.737000,3.365000,0.000000
1700945023.290644,35.461583,11.982000,2.800000,3.365000,0.000000
1700945023.394116,38.933027,11.982000,2.798000,3.366000,0.000000
1700945023.495599,42.335310,11.981000,2.799000,3.366000,0.000000
1700945023.597341,45.747209,11.981000,2.802000,3.366000,0.000000
1700945023.700331,49.204662,11.982000,2.800000,3.367000,0.000000
1700945023.802165,52.621152,11.982000,2.800000,3.367000,0.000000
1700945023.903312,56.014593,11.980000,2.800000,3.367000,0.000000
1700945024.003897,59.388616,11.976000,2.804000,3.367000,0.000000
1700945024.105393,62.796924,11.975000,2.806000,3.367000,0.000000
1700945024.205599,66.164031,11.974000,2.802000,3.367000,0.000000
1700945024.307496,69.582792,11.974000,2.796000,3.368000,0.000000
1700945024.409127,72.985327,11.971000,2.800000,3.368000,0.000000
1700945024.510314,76.376994,11.974000,2.801000,3.368000,0.000000
1700945024.612529,79.805201,11.974000,2.806000,3.367000,0.000000
1700945024.713209,83.187952,11.973000,2.809000,3.367000,0.000000
1700945024.813632,86.565394,11.970000,2.806000,3.366000,0.000000
1700945024.913718,89.927065,11.969000,2.810000,3.367000,0.000000
1700945025.015041,93.334850,11.967000,2.804000,3.367000,0.000000
1700945025.118402,96.803177,11.967000,2.805000,3.367000,0.000000
1700945025.219836,100.208056,11.971000,2.818000,3.366000,0.000000
1700945025.320540,103.605233,11.972000,2.818000,3.366000,0.000000
1700945025.421898,107.024757,11.973000,2.821000,3.365000,0.000000
1700945025.522709,110.429733,11.971000,2.820000,3.366000,0.000000
1700945025.623484,113.831718,11.968000,2.824000,3.366000,0.000000
1700945025.724899,117.259304,11.970000,2.818000,3.365000,0.000000
1700945025.825150,120.640917,11.975000,2.818000,3.365000,0.000000
1700945025.925921,124.041490,11.976000,2.820000,3.366000,0.000000
1700945026.027945,127.487077,11.975000,2.843000,3.365000,0.000000
1700945026.130556,130.980461,11.976000,2.848000,3.366000,0.000000
1700945026.233457,134.490172,11.974000,2.852000,3.366000,0.000000
1700945026.334278,137.933194,11.971000,2.837000,3.366000,0.000000
1700945026.436540,141.406188,11.973000,2.839000,3.366000,0.000000
1700945026.537939,144.852876,11.973000,2.836000,3.366000,0.000000
1700945026.638194,148.257078,11.978000,2.835000,3.366000,0.000000
1700945026.740397,151.727650,11.981000,2.835000,3.366000,0.000000
1700945026.841811,155.172291,11.976000,2.830000,3.367000,0.000000
1700945026.942562,158.586952,11.971000,2.830000,3.367000,0.000000
1700945027.045452,162.072652,11.971000,2.831000,3.367000,0.000000
1700945027.147505,165.531218,11.975000,2.828000,3.367000,0.000000
1700945027.247733,168.925470,11.979000,2.799000,3.366000,0.000000
1700945027.350992,172.387664,11.977000,2.794000,3.366000,0.000000
1700945027.452461,175.783196,11.977000,2.790000,3.366000,0.000000
1700945027.553232,179.150542,11.980000,2.795000,3.366000,0.000000
1700945027.653590,182.510939,11.981000,2.798000,3.366000,0.000000
1700945027.756080,185.946695,11.981000,2.802000,3.366000,0.000000
1700945027.857917,189.365441,11.982000,2.815000,3.366000,0.000000
1700945027.959135,192.779456,11.985000,2.824000,3.366000,0.000000
1700945028.061657,196.249379,11.985000,2.832000,3.366000,0.000000
1700945028.164753,199.748614,11.985000,2.833000,3.365000,0.000000
1700945028.267732,203.245112,11.985000,2.833000,3.365000,0.000000
1700945028.369021,206.684228,11.984000,2.840000,3.365000,0.000000
1700945028.470803,210.148334,11.983000,2.848000,3.364000,0.000000
1700945028.571722,213.592456,11.986000,2.853000,3.364000,0.000000
1700945028.674191,217.096491,11.982000,2.853000,3.364000,0.000000
1700945028.775982,220.576181,11.980000,2.847000,3.364000,0.000000
1700945028.878205,224.062707,11.979000,2.845000,3.365000,0.000000
1700945028.979730,227.522705,11.975000,2.829000,3.364000,0.000000
1700945029.080940,230.951424,11.975000,2.821000,3.364000,0.000000
1700945029.183532,234.417133,11.980000,2.828000,3.364000,0.000000
1700945029.285759,237.880526,11.980000,2.829000,3.365000,0.000000
1700945029.385975,241.276989,11.981000,2.838000,3.365000,0.000000
1700945029.489066,244.782297,11.981000,2.837000,3.365000,0.000000
1700945029.589784,248.205712,11.981000,2.836000,3.365000,0.000000
1700945029.691154,251.650073,11.977000,2.836000,3.366000,0.000000
1700945029.792169,255.081227,11.979000,2.834000,3.366000,0.000000
1700945029.894372,258.550864,11.983000,2.837000,3.366000,0.000000
1700945029.995304,261.982125,11.980000,2.839000,3.365000,0.000000
1700945030.096549,265.425591,11.978000,2.836000,3.366000,0.000000
1700945030.197846,268.866610,11.976000,2.833000,3.366000,0.000000
1700945030.299173,272.304434,11.977000,2.815000,3.366000,0.000000
1700945030.401980,275.770598,11.976000,2.815000,3.365000,0.000000
1700945030.503328,279.187286,11.975000,2.811000,3.366000,0.000000
1700945030.606641,282.664980,11.976000,2.803000,3.365000,0.000000
1700945030.709352,286.112858,11.979000,2.820000,3.365000,0.000000
1700945030.811802,289.573698,11.981000,2.821000,3.366000,0.000000
1700945030.912582,292.979901,11.981000,2.821000,3.366000,0.000000
1700945031.013791,296.400604,11.981000,2.817000,3.366000,0.000000
1700945031.116270,299.859319,11.977000,2.816000,3.366000,0.000000
1700945031.216386,303.235954,11.981000,2.816000,3.366000,0.000000
1700945031.319576,306.717430,11.983000,2.815000,3.365000,0.000000
1700945031.420469,310.120767,11.985000,2.821000,3.365000,0.000000
1700945031.521951,313.551842,11.985000,2.828000,3.365000,0.000000
1700945031.624248,317.019053,11.983000,2.832000,3.366000,0.000000
1700945031.726902,320.502704,11.980000,2.830000,3.365000,0.000000
1700945031.829656,323.986414,11.980000,2.810000,3.366000,0.000000
1700945031.930482,327.380601,11.981000,2.809000,3.366000,0.000000
1700945032.033079,330.833465,11.978000,2.808000,3.365000,0.000000
1700945032.133621,334.215117,11.977000,2.815000,3.366000,0.000000
1700945032.233959,337.598038,11.974000,2.825000,3.366000,0.000000
1700945032.337186,341.089851,11.973000,2.828000,3.366000,0.000000
1700945032.438729,344.528061,11.973000,2.829000,3.366000,0.000000
1700945032.540527,347.976124,11.972000,2.823000,3.367000,0.000000
1700945032.641751,351.397187,11.973000,2.823000,3.366000,0.000000
1700945032.743939,354.851119,11.975000,2.820000,3.366000,0.000000
1700945032.845697,358.287436,11.978000,2.820000,3.366000,0.000000
1700945032.946494,361.692153,11.975000,2.842000,3.366000,0.000000
1700945033.047084,365.115527,11.974000,2.839000,3.366000,0.000000
1700945033.147190,368.518549,11.975000,2.840000,3.366000,0.000000
1700945033.247336,371.924415,11.978000,2.832000,3.365000,0.000000
1700945033.347426,375.319637,11.976000,2.823000,3.365000,0.000000
1700945033.447533,378.704079,11.980000,2.822000,3.364000,0.000000
1700945033.547636,382.088318,11.980000,2.819000,3.364000,0.000000
1700945033.647717,385.468215,11.977000,2.819000,3.365000,0.000000
1700945033.747802,388.847401,11.973000,2.818000,3.365000,0.000000
