timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1701053789.801576,372.259131,11.992000,2.728000,3.365000,0.000000
1701053789.904110,375.613446,11.987000,2.728000,3.366000,0.000000
1701053790.005959,378.943963,11.987000,2.717000,3.365000,0.000000
1701053790.107054,382.236494,11.985000,2.709000,3.365000,0.000000
1701053790.207792,385.507191,11.986000,2.701000,3.365000,0.000000
1701053790.309893,388.812628,11.982000,2.703000,3.365000,0.000000
1701053790.410748,392.079054,11.982000,2.706000,3.365000,0.000000
1701053790.511276,395.338502,11.979000,2.706000,3.366000,0.000000
1701053790.612573,398.622062,11.977000,2.704000,3.366000,0.000000
1701053790.714083,401.909546,11.976000,2.704000,3.366000,0.000000
1701053790.814909,405.174604,11.977000,2.696000,3.365000,0.000000
1701053790.917479,408.486589,11.977000,2.696000,3.366000,0.000000
1701053791.019775,411.789726,11.977000,2.692000,3.366000,0.000000
1701053791.122421,415.099247,11.977000,2.692000,3.366000,0.000000
1701053791.222924,418.339673,11.977000,2.691000,3.366000,0.000000
1701053791.324601,421.616734,11.973000,2.692000,3.366000,0.000000
1701053791.425821,424.879187,11.975000,2.692000,3.366000,0.000000
1701053791.525975,428.107822,11.975000,2.693000,3.366000,0.000000
1701053791.626647,431.354360,11.975000,2.689000,3.366000,0.000000
1701053791.728342,434.629018,11.977000,2.686000,3.366000,0.000000
1701053791.829344,437.878275,11.978000,2.689000,3.366000,0.000000
1701053791.931202,441.159003,11.979000,2.695000,3.366000,0.000000
1701053792.032850,444.440547,11.976000,2.689000,3.366000,0.000000
1701053792.134422,447.711517,11.978000,2.686000,3.366000,0.000000
1701053792.235303,450.957152,11.978000,2.696000,3.366000,0.000000
1701053792.338509,454.289951,11.976000,2.698000,3.366000,0.000000
1701053792.439617,457.556877,11.977000,2.711000,3.366000,0.000000
1701053792.540136,460.820693,11.978000,2.711000,3.366000,0.000000
1701053792.640656,464.084815,11.978000,2.711000,3.366000,0.000000
1701053792.741540,467.360756,11.979000,2.713000,3.365000,0.000000
1701053792.847470,470.803378,11.976000,2.708000,3.365000,0.000000
1701053792.947609,474.050987,11.974000,2.708000,3.364000,0.000000
1701053793.047890,477.302658,11.974000,2.704000,3.364000,0.000000
1701053793.148071,480.546288,11.973000,2.714000,3.364000,0.000000
1701053793.248221,483.800634,11.973000,2.720000,3.363000,0.000000
1701053793.348341,487.061198,11.973000,2.712000,3.363000,0.000000
1701053793.449130,490.333895,11.976000,2.715000,3.363000,0.000000
1701053793.549342,493.592272,11.979000,2.701000,3.364000,0.000000
1701053793.650231,496.856564,11.976000,2.704000,3.364000,0.000000
1701053793.750403,500.100444,11.972000,2.706000,3.364000,0.000000
1701053793.850532,503.344247,11.976000,2.706000,3.365000,0.000000
1701053793.950667,506.589327,11.976000,2.706000,3.365000,0.000000
1701053794.050985,509.840338,11.972000,2.705000,3.365000,0.000000
1701053794.151264,513.087799,11.972000,2.709000,3.365000,0.000000
1701053794.251424,516.336203,11.972000,2.706000,3.365000,0.000000
1701053794.352379,519.606765,11.974000,2.697000,3.366000,0.000000
1701053794.452569,522.842289,11.978000,2.697000,3.366000,0.000000
1701053794.552711,526.077342,11.978000,2.696000,3.366000,0.000000
1701053794.652993,529.315718,11.978000,2.692000,3.366000,0.000000
1701053794.753205,532.547031,11.979000,2.694000,3.366000,0.000000
1701053794.854014,535.800281,11.976000,2.692000,3.365000,0.000000
1701053794.954460,539.038599,11.977000,2.692000,3.366000,0.000000
1701053795.054569,542.266322,11.975000,2.694000,3.365000,0.000000
1701053795.158801,545.628914,11.975000,2.701000,3.364000,0.000000
1701053795.258912,548.866952,11.978000,2.704000,3.365000,0.000000
1701053795.359025,552.109463,11.977000,2.718000,3.364000,0.000000
1701053795.459139,555.368523,11.977000,2.720000,3.364000,0.000000
1701053795.559309,558.631805,11.975000,2.727000,3.364000,0.000000
1701053795.659458,561.902253,11.975000,2.730000,3.364000,0.000000
1701053795.759583,565.175515,11.972000,2.728000,3.364000,0.000000
1701053795.859690,568.444971,11.971000,2.728000,3.365000,0.000000
1701053795.959775,571.713435,11.974000,2.723000,3.366000,0.000000
1701053796.059950,574.979662,11.972000,2.725000,3.365000,0.000000
1701053796.160098,578.246860,11.971000,2.722000,3.366000,0.000000
1701053796.260221,581.509374,11.974000,2.722000,3.366000,0.000000
1701053796.360343,584.772673,11.973000,2.722000,3.366000,0.000000
1701053796.460475,588.036026,11.971000,2.714000,3.366000,0.000000
1701053796.560614,591.289471,11.971000,2.696000,3.366000,0.000000
1701053796.660710,594.519951,11.971000,2.698000,3.366000,0.000000
1701053796.761344,597.770204,11.973000,2.695000,3.366000,0.000000
1701053796.861508,601.002219,11.975000,2.690000,3.366000,0.000000
1701053796.962583,604.258123,11.977000,2.697000,3.366000,0.000000
1701053797.063034,607.502888,11.977000,2.703000,3.366000,0.000000
1701053797.163187,610.745224,11.977000,2.701000,3.366000,0.000000
1701053797.263413,613.987523,11.982000,2.698000,3.365000,0.000000
1701053797.363526,617.223919,11.982000,2.698000,3.364000,0.000000
1701053797.463712,620.462676,11.983000,2.690000,3.364000,0.000000
1701053797.563874,623.691325,11.984000,2.688000,3.364000,0.000000
1701053797.663985,626.916200,11.987000,2.693000,3.363000,0.000000
1701053797.764110,630.148334,11.986000,2.695000,3.364000,0.000000
1701053797.864222,633.382179,11.984000,2.698000,3.364000,0.000000
1701053797.964305,636.618146,11.981000,2.704000,3.364000,0.000000
1701053798.064510,639.864449,11.981000,2.704000,3.364000,0.000000
1701053798.165291,643.129413,11.979000,2.701000,3.364000,0.000000
1701053798.265591,646.374648,11.975000,2.701000,3.364000,0.000000
1701053798.366028,649.623230,11.977000,2.700000,3.364000,0.000000
1701053798.466182,652.862000,11.976000,2.706000,3.364000,0.000000
1701053798.566602,656.116317,11.976000,2.706000,3.364000,0.000000
1701053798.666697,659.360101,11.973000,2.708000,3.365000,0.000000
1701053798.767441,662.626512,11.971000,2.711000,3.365000,0.000000
1701053798.867591,665.876718,11.971000,2.711000,3.365000,0.000000
1701053798.967731,669.126600,11.971000,2.704000,3.365000,0.000000
1701053799.067843,672.367183,11.971000,2.697000,3.364000,0.000000
1701053799.167985,675.600347,11.976000,2.692000,3.363000,0.000000
1701053799.268127,678.828864,11.974000,2.688000,3.364000,0.000000
1701053799.368272,682.052142,11.973000,2.687000,3.363000,0.000000
1701053799.469047,685.294220,11.973000,2.685000,3.363000,0.000000
1701053799.569184,688.513375,11.972000,2.694000,3.364000,0.000000
1701053799.669394,691.745405,11.968000,2.709000,3.363000,0.000000
1701053799.770268,695.015872,11.967000,2.723000,3.364000,0.000000
1701053799.870488,698.281655,11.969000,2.735000,3.364000,0.000000
1701053799.970683,701.561560,11.968000,2.744000,3.364000,0.000000
1701053800.070845,704.850899,11.968000,2.747000,3.364000,0.000000
1701053800.171081,708.146268,11.966000,2.741000,3.364000,0.000000
1701053800.271254,711.431822,11.963000,2.741000,3.364000,0.000000
1701053800.373896,714.797513,11.961000,2.743000,3.364000,0.000000
1701053800.474006,718.082025,11.966000,2.746000,3.364000,0.000000
1701053800.574174,721.373409,11.970000,2.746000,3.365000,0.000000
1701053800.674322,724.665235,11.972000,2.740000,3.364000,0.000000
1701053800.775981,727.999984,11.974000,2.725000,3.365000,0.000000
1701053800.876460,731.278528,11.979000,2.714000,3.365000,0.000000
1701053800.976871,734.542991,11.977000,2.714000,3.364000,0.000000
1701053801.077021,737.798425,11.977000,2.698000,3.363000,0.000000
1701053801.177191,741.035312,11.982000,2.689000,3.364000,0.000000
1701053801.277299,744.260752,11.982000,2.691000,3.364000,0.000000
1701053801.377447,747.489880,11.980000,2.695000,3.365000,0.000000
1701053801.477563,750.722235,11.982000,2.692000,3.364000,0.000000
1701053801.577675,753.951402,11.982000,2.695000,3.364000,0.000000
1701053801.677870,757.186848,11.977000,2.697000,3.365000,0.000000
1701053801.778074,760.423635,11.977000,2.697000,3.364000,0.000000
1701053801.878176,763.657126,11.976000,2.700000,3.366000,0.000000
1701053801.978654,766.906103,11.977000,2.703000,3.366000,0.000000
1701053802.078776,770.147435,11.976000,2.701000,3.366000,0.000000
1701053802.179382,773.401755,11.975000,2.703000,3.366000,0.000000
1701053802.283141,776.760271,11.973000,2.701000,3.367000,0.000000
1701053802.383744,780.013679,11.971000,2.701000,3.367000,0.000000
1701053802.483885,783.251605,11.975000,2.709000,3.367000,0.000000
1701053802.584014,786.499817,11.978000,2.731000,3.367000,0.000000
1701053802.684945,789.801464,11.978000,2.725000,3.367000,0.000000
1701053802.785165,793.072649,11.974000,2.722000,3.367000,0.000000
1701053802.886680,796.381351,11.972000,2.722000,3.367000,0.000000
1701053802.988557,799.701297,11.972000,2.717000,3.367000,0.000000
1701053803.091012,803.033945,11.970000,2.719000,3.367000,0.000000
1701053803.191092,806.291192,11.971000,2.719000,3.366000,0.000000
1701053803.291169,809.548613,11.976000,2.720000,3.366000,0.000000
1701053803.391526,812.817714,11.973000,2.723000,3.366000,0.000000
1701053803.491623,816.081125,11.974000,2.723000,3.367000,0.000000
1701053803.595263,819.460328,11.974000,2.738000,3.367000,0.000000
1701053803.695360,822.741989,11.975000,2.738000,3.367000,0.000000
1701053803.795665,826.030744,11.975000,2.719000,3.367000,0.000000
1701053803.895798,829.291077,11.976000,2.721000,3.367000,0.000000
1701053803.995947,832.554602,11.980000,2.725000,3.368000,0.000000
1701053804.097912,835.883301,11.980000,2.720000,3.368000,0.000000
1701053804.201059,839.244407,11.980000,2.719000,3.368000,0.000000
1701053804.301168,842.505320,11.979000,2.722000,3.368000,0.000000
1701053804.401290,845.769982,11.978000,2.720000,3.368000,0.000000
1701053804.501405,849.031745,11.978000,2.716000,3.368000,0.000000
1701053804.601503,852.288158,11.982000,2.702000,3.367000,0.000000
1701053804.702826,855.568527,11.984000,2.702000,3.367000,0.000000
1701053804.803537,858.829626,11.984000,2.704000,3.367000,0.000000
1701053804.904791,862.110735,11.980000,2.698000,3.367000,0.000000
1701053805.006180,865.387834,11.980000,2.701000,3.366000,0.000000
1701053805.107342,868.661232,11.975000,2.700000,3.366000,0.000000
1701053805.210564,871.998658,11.975000,2.708000,3.366000,0.000000
1701053805.313328,875.331120,11.978000,2.712000,3.366000,0.000000
1701053805.415276,878.642833,11.976000,2.708000,3.366000,0.000000
1701053805.516690,881.931791,11.976000,2.709000,3.366000,0.000000
1701053805.617707,885.209084,11.978000,2.713000,3.366000,0.000000
1701053805.718266,888.476881,11.976000,2.714000,3.366000,0.000000
1701053805.818407,891.731750,11.975000,2.708000,3.366000,0.000000
1701053805.919559,895.011937,11.975000,2.712000,3.366000,0.000000
1701053806.020452,898.288559,11.977000,2.712000,3.366000,0.000000
1701053806.126151,901.721834,11.977000,2.712000,3.366000,0.000000
1701053806.228605,905.049706,11.978000,2.717000,3.366000,0.000000
1701053806.329591,908.336217,11.980000,2.731000,3.366000,0.000000
1701053806.432277,911.695834,11.977000,2.736000,3.365000,0.000000
1701053806.535383,915.074522,11.978000,2.738000,3.365000,0.000000
1701053806.636981,918.406506,11.978000,2.738000,3.366000,0.000000
1701053806.739637,921.773188,11.974000,2.735000,3.366000,0.000000
1701053806.839795,925.053251,11.974000,2.733000,3.366000,0.000000
1701053806.941824,928.392145,11.974000,2.727000,3.366000,0.000000
1701053807.042029,931.664148,11.975000,2.728000,3.366000,0.000000
1701053807.142202,934.936580,11.977000,2.723000,3.366000,0.000000
1701053807.243855,938.251827,11.981000,2.724000,3.366000,0.000000
1701053807.345833,941.580006,11.980000,2.719000,3.367000,0.000000
1701053807.447222,944.882612,11.980000,2.716000,3.367000,0.000000
1701053807.547614,948.149135,11.977000,2.712000,3.367000,0.000000
1701053807.649429,951.456252,11.975000,2.712000,3.367000,0.000000
1701053807.751518,954.771715,11.975000,2.712000,3.367000,0.000000
1701053807.853148,958.072271,11.971000,2.713000,3.367000,0.000000
1701053807.954912,961.377293,11.974000,2.714000,3.367000,0.000000
1701053808.056284,964.671623,11.971000,2.711000,3.367000,0.000000
1701053808.156378,967.920012,11.968000,2.707000,3.367000,0.000000
1701053808.257852,971.207503,11.965000,2.714000,3.367000,0.000000
