bits_per_sec,reqs_per_sec
24771891200.0,431986.0
24771850240.0,431988.0
24771903488.0,431988.0
24771919872.0,431988.0
24771919872.0,431988.0
24771919872.0,431988.0
24771901440.0,431988.0
24771874816.0,431986.0
24771868672.0,431988.0
24771919872.0,431988.0
24771919872.0,431988.0
24771919872.0,431988.0
24771919872.0,431988.0
24771889152.0,431986.0
24771853312.0,431988.0
24771902464.0,431988.0
24771919872.0,431988.0
