timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1700939700.595852,0.000000,12.023000,2.102000,3.365000,0.000000
1700939700.695931,2.529231,12.022000,2.107000,3.365000,0.000000
1700939700.798747,5.133597,12.017000,2.107000,3.365000,0.000000
1700939700.900364,7.706521,12.015000,2.136000,3.365000,0.000000
1700939701.003493,10.353228,12.010000,2.172000,3.365000,0.000000
1700939701.103767,12.968947,12.009000,2.201000,3.366000,0.000000
1700939701.205321,15.653203,12.009000,2.238000,3.366000,0.000000
1700939701.307116,18.389060,12.006000,2.258000,3.366000,0.000000
1700939701.409912,21.175813,12.006000,2.303000,3.366000,0.000000
1700939701.511226,23.977127,12.002000,2.341000,3.367000,0.000000
1700939701.613935,26.862909,12.000000,2.341000,3.367000,0.000000
1700939701.714698,29.693543,11.997000,2.373000,3.367000,0.000000
1700939701.817738,32.626976,11.993000,2.401000,3.367000,0.000000
1700939701.919491,35.556974,11.991000,2.425000,3.367000,0.000000
1700939702.020659,38.498755,11.995000,2.424000,3.367000,0.000000
1700939702.121457,41.429545,11.993000,2.427000,3.367000,0.000000
1700939702.222686,44.376019,11.996000,2.429000,3.368000,0.000000
1700939702.322950,47.297540,11.996000,2.428000,3.368000,0.000000
1700939702.424879,50.266353,11.996000,2.425000,3.367000,0.000000
1700939702.525057,53.180561,11.995000,2.420000,3.367000,0.000000
1700939702.625891,56.107560,11.994000,2.413000,3.366000,0.000000
1700939702.727099,59.036674,11.990000,2.419000,3.366000,0.000000
1700939702.828339,61.973020,11.990000,2.422000,3.366000,0.000000
1700939702.930607,64.942860,11.990000,2.422000,3.365000,0.000000
1700939703.032873,67.912642,11.988000,2.422000,3.365000,0.000000
1700939703.133290,70.828243,11.988000,2.425000,3.364000,0.000000
1700939703.235209,73.791120,11.989000,2.423000,3.363000,0.000000
1700939703.337338,76.757901,11.986000,2.423000,3.363000,0.000000
1700939703.438274,79.689292,11.986000,2.423000,3.364000,0.000000
1700939703.539278,82.622658,11.985000,2.420000,3.363000,0.000000
1700939703.639637,85.533441,11.988000,2.417000,3.363000,0.000000
1700939703.742058,88.501089,11.989000,2.428000,3.364000,0.000000
1700939703.843296,91.448055,11.991000,2.421000,3.365000,0.000000
1700939703.944566,94.387945,11.991000,2.421000,3.365000,0.000000
1700939704.047258,97.369115,11.989000,2.420000,3.365000,0.000000
1700939704.148735,100.313306,11.988000,2.417000,3.366000,0.000000
1700939704.249517,103.233464,11.988000,2.416000,3.366000,0.000000
1700939704.350635,106.162145,11.988000,2.417000,3.366000,0.000000
1700939704.453898,109.154190,11.986000,2.423000,3.365000,0.000000
1700939704.556274,112.127402,11.990000,2.423000,3.365000,0.000000
1700939704.656623,115.042718,11.987000,2.420000,3.365000,0.000000
1700939704.759204,118.018443,11.985000,2.420000,3.365000,0.000000
1700939704.859823,120.936766,11.985000,2.419000,3.364000,0.000000
1700939704.962405,123.910795,11.984000,2.410000,3.364000,0.000000
1700939705.064726,126.865972,11.989000,2.417000,3.363000,0.000000
1700939705.166149,129.804949,11.989000,2.425000,3.362000,0.000000
1700939705.269053,132.796710,11.992000,2.429000,3.363000,0.000000
1700939705.369149,135.712363,11.992000,2.426000,3.362000,0.000000
1700939705.470336,138.656155,11.991000,2.428000,3.363000,0.000000
1700939705.572095,141.618782,11.986000,2.420000,3.363000,0.000000
1700939705.675268,144.611430,11.989000,2.422000,3.363000,0.000000
1700939705.775911,147.533837,11.989000,2.421000,3.363000,0.000000
1700939705.877609,150.485659,11.991000,2.421000,3.364000,0.000000
1700939705.979701,153.449411,11.987000,2.421000,3.364000,0.000000
1700939706.081979,156.417573,11.987000,2.423000,3.365000,0.000000
1700939706.182431,159.335151,11.982000,2.421000,3.365000,0.000000
1700939706.285043,162.311763,11.982000,2.412000,3.366000,0.000000
1700939706.386697,165.249623,11.980000,2.409000,3.365000,0.000000
1700939706.487519,168.159328,11.979000,2.425000,3.366000,0.000000
1700939706.589899,171.133372,11.981000,2.427000,3.366000,0.000000
1700939706.690442,174.056950,11.982000,2.431000,3.366000,0.000000
1700939706.792832,177.039391,11.981000,2.431000,3.365000,0.000000
1700939706.893119,179.960331,11.982000,2.429000,3.365000,0.000000
1700939706.996328,182.964155,11.986000,2.430000,3.366000,0.000000
1700939707.097147,185.900607,11.986000,2.430000,3.365000,0.000000
1700939707.197445,188.821884,11.986000,2.426000,3.365000,0.000000
1700939707.298793,191.768885,11.989000,2.426000,3.366000,0.000000
1700939707.401058,194.743295,11.991000,2.425000,3.366000,0.000000
1700939707.503621,197.725640,11.990000,2.425000,3.366000,0.000000
1700939707.604979,200.672699,11.990000,2.423000,3.366000,0.000000
1700939707.707642,203.655241,11.991000,2.407000,3.366000,0.000000
1700939707.809980,206.608955,11.991000,2.403000,3.366000,0.000000
1700939707.911218,209.526065,11.992000,2.406000,3.366000,0.000000
1700939708.011929,212.431854,11.993000,2.426000,3.366000,0.000000
1700939708.113179,215.377725,11.993000,2.430000,3.366000,0.000000
1700939708.214382,218.327083,11.991000,2.434000,3.366000,0.000000
1700939708.316634,221.311419,11.989000,2.433000,3.366000,0.000000
