timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1700940758.642457,187.419232,11.984000,2.636000,3.366000,0.000000
1700940758.742924,190.592967,11.982000,2.631000,3.366000,0.000000
1700940758.843126,193.751799,11.980000,2.624000,3.366000,0.000000
1700940758.943339,196.902047,11.982000,2.616000,3.366000,0.000000
1700940759.044086,200.059952,11.983000,2.619000,3.366000,0.000000
1700940759.144196,203.201752,11.982000,2.617000,3.366000,0.000000
1700940759.244372,206.342960,11.982000,2.617000,3.366000,0.000000
1700940759.344546,209.484106,11.982000,2.630000,3.367000,0.000000
1700940759.445349,212.660677,11.982000,2.629000,3.366000,0.000000
1700940759.545474,215.814682,11.981000,2.626000,3.366000,0.000000
1700940759.645686,218.967563,11.981000,2.619000,3.367000,0.000000
1700940759.745801,222.108995,11.981000,2.625000,3.367000,0.000000
1700940759.845969,225.259291,11.979000,2.621000,3.366000,0.000000
1700940759.946097,228.403006,11.979000,2.621000,3.367000,0.000000
1700940760.046349,231.550614,11.978000,2.624000,3.367000,0.000000
1700940760.146500,234.698387,11.979000,2.622000,3.367000,0.000000
1700940760.246665,237.844463,11.982000,2.622000,3.366000,0.000000
1700940760.347069,240.998836,11.982000,2.625000,3.366000,0.000000
1700940760.447195,244.148074,11.982000,2.622000,3.366000,0.000000
1700940760.548468,247.329748,11.982000,2.617000,3.365000,0.000000
1700940760.648714,250.473151,11.982000,2.611000,3.365000,0.000000
1700940760.748827,253.605187,11.985000,2.615000,3.365000,0.000000
1700940760.849002,256.744749,11.986000,2.630000,3.366000,0.000000
1700940760.949133,259.901196,11.990000,2.629000,3.366000,0.000000
1700940761.049260,263.057371,11.992000,2.635000,3.365000,0.000000
1700940761.149746,266.232620,11.992000,2.638000,3.366000,0.000000
1700940761.250702,269.426352,11.992000,2.639000,3.366000,0.000000
1700940761.351624,272.620219,11.992000,2.643000,3.366000,0.000000
1700940761.452042,275.802953,11.992000,2.643000,3.366000,0.000000
1700940761.553076,279.005212,11.992000,2.643000,3.366000,0.000000
1700940761.653211,282.178976,11.992000,2.654000,3.366000,0.000000
1700940761.753408,285.367923,11.990000,2.657000,3.366000,0.000000
1700940761.853548,288.558126,11.986000,2.652000,3.366000,0.000000
1700940761.954746,291.774894,11.986000,2.636000,3.366000,0.000000
1700940762.055892,294.970611,11.983000,2.629000,3.366000,0.000000
1700940762.156006,298.124533,11.981000,2.625000,3.366000,0.000000
1700940762.256964,301.299675,11.981000,2.641000,3.366000,0.000000
1700940762.357140,304.469426,11.980000,2.646000,3.366000,0.000000
1700940762.457813,307.660667,11.978000,2.652000,3.366000,0.000000
1700940762.559090,310.877798,11.980000,2.657000,3.367000,0.000000
1700940762.659627,314.077977,11.980000,2.657000,3.367000,0.000000
1700940762.760248,317.280830,11.980000,2.641000,3.367000,0.000000
1700940762.861516,320.484866,11.983000,2.641000,3.366000,0.000000
1700940762.962113,323.668470,11.983000,2.641000,3.366000,0.000000
1700940763.062416,326.842769,11.985000,2.644000,3.367000,0.000000
1700940763.163914,330.059073,11.987000,2.643000,3.366000,0.000000
1700940763.264850,333.256891,11.988000,2.644000,3.366000,0.000000
1700940763.367528,336.511400,11.989000,2.643000,3.366000,0.000000
1700940763.469370,339.738461,11.989000,2.619000,3.366000,0.000000
1700940763.571308,342.939231,11.988000,2.609000,3.365000,0.000000
1700940763.672259,346.096645,11.991000,2.605000,3.365000,0.000000
1700940763.774185,349.280462,11.988000,2.610000,3.364000,0.000000
1700940763.874662,352.424254,11.986000,2.620000,3.364000,0.000000
1700940763.975614,355.594482,11.982000,2.620000,3.364000,0.000000
1700940764.075736,358.737596,11.981000,2.620000,3.364000,0.000000
1700940764.176167,361.890147,11.981000,2.619000,3.364000,0.000000
1700940764.276431,365.036255,11.981000,2.619000,3.364000,0.000000
1700940764.377333,368.202382,11.982000,2.619000,3.364000,0.000000
1700940764.477633,371.349882,11.981000,2.618000,3.365000,0.000000
1700940764.578121,374.501815,11.982000,2.621000,3.365000,0.000000
1700940764.678769,377.662647,11.984000,2.626000,3.365000,0.000000
1700940764.779449,380.831045,11.984000,2.619000,3.364000,0.000000
1700940764.880126,383.990903,11.987000,2.612000,3.365000,0.000000
1700940764.981605,387.168215,11.990000,2.605000,3.365000,0.000000
1700940765.082007,390.304166,11.993000,2.607000,3.364000,0.000000
1700940765.182834,393.456598,11.995000,2.608000,3.364000,0.000000
1700940765.283217,396.596876,11.995000,2.613000,3.365000,0.000000
1700940765.383313,399.734178,11.993000,2.613000,3.365000,0.000000
1700940765.483400,402.870675,11.997000,2.613000,3.365000,0.000000
1700940765.583870,406.020225,11.997000,2.613000,3.365000,0.000000
1700940765.683982,409.158552,11.997000,2.611000,3.365000,0.000000
1700940765.784492,412.306944,11.995000,2.610000,3.366000,0.000000
1700940765.885433,415.467099,11.994000,2.610000,3.365000,0.000000
1700940765.985616,418.603262,11.994000,2.618000,3.365000,0.000000
1700940766.085786,421.748629,11.991000,2.620000,3.365000,0.000000
1700940766.186482,424.912137,11.989000,2.616000,3.365000,0.000000
1700940766.286937,428.062729,11.988000,2.612000,3.366000,0.000000
1700940766.387180,431.201604,11.983000,2.611000,3.365000,0.000000
1700940766.487416,434.337749,11.980000,2.609000,3.364000,0.000000
1700940766.587510,437.466269,11.980000,2.608000,3.364000,0.000000
1700940766.687669,440.595621,11.980000,2.608000,3.364000,0.000000
1700940766.787767,443.723067,11.982000,2.622000,3.364000,0.000000
1700940766.888058,446.873890,11.981000,2.621000,3.364000,0.000000
1700940766.988163,450.017407,11.975000,2.610000,3.364000,0.000000
1700940767.088550,453.154978,11.975000,2.602000,3.364000,0.000000
1700940767.189097,456.287916,11.979000,2.601000,3.364000,0.000000
1700940767.289342,459.411288,11.978000,2.601000,3.364000,0.000000
1700940767.389977,462.546549,11.978000,2.602000,3.364000,0.000000
1700940767.490107,465.667276,11.979000,2.604000,3.365000,0.000000
1700940767.591063,468.816429,11.983000,2.603000,3.365000,0.000000
1700940767.691642,471.953664,11.984000,2.603000,3.365000,0.000000
1700940767.791903,475.081241,11.981000,2.608000,3.365000,0.000000
1700940767.892144,478.213416,11.980000,2.611000,3.365000,0.000000
1700940767.993154,481.372986,11.980000,2.599000,3.365000,0.000000
1700940768.093391,484.493968,11.981000,2.603000,3.364000,0.000000
1700940768.193545,487.617425,11.984000,2.603000,3.365000,0.000000
1700940768.293676,490.740946,11.980000,2.608000,3.365000,0.000000
1700940768.393875,493.871548,11.982000,2.610000,3.365000,0.000000
1700940768.494023,497.003478,11.982000,2.608000,3.366000,0.000000
1700940768.594596,500.146289,11.982000,2.606000,3.366000,0.000000
1700940768.694751,503.273639,11.985000,2.606000,3.365000,0.000000
1700940768.795420,506.417824,11.985000,2.606000,3.365000,0.000000
1700940768.895520,509.544239,11.981000,2.602000,3.365000,0.000000
1700940768.995637,512.665342,11.982000,2.595000,3.365000,0.000000
1700940769.096481,515.800914,11.981000,2.598000,3.364000,0.000000
1700940769.196624,518.918029,11.980000,2.604000,3.365000,0.000000
1700940769.296738,522.041177,11.980000,2.611000,3.365000,0.000000
1700940769.396876,525.173472,11.982000,2.606000,3.365000,0.000000
1700940769.497689,528.321367,11.982000,2.602000,3.365000,0.000000
1700940769.598015,531.449247,11.982000,2.605000,3.365000,0.000000
1700940769.698148,534.574710,11.979000,2.602000,3.364000,0.000000
1700940769.798356,537.698129,11.979000,2.605000,3.365000,0.000000
1700940769.898474,540.822340,11.983000,2.608000,3.365000,0.000000
1700940769.998612,543.951819,11.983000,2.608000,3.365000,0.000000
1700940770.098800,547.082861,11.985000,2.609000,3.365000,0.000000
1700940770.199235,550.223350,11.988000,2.611000,3.366000,0.000000
1700940770.299428,553.359457,11.988000,2.611000,3.366000,0.000000
1700940770.400217,556.514221,11.986000,2.604000,3.365000,0.000000
1700940770.500409,559.641368,11.984000,2.602000,3.365000,0.000000
1700940770.601266,562.786328,11.983000,2.603000,3.365000,0.000000
1700940770.701418,565.910244,11.982000,2.608000,3.364000,0.000000
1700940770.801521,569.038368,11.981000,2.620000,3.364000,0.000000
1700940770.902188,572.198327,11.982000,2.624000,3.364000,0.000000
1700940771.002438,575.350264,11.982000,2.624000,3.365000,0.000000
1700940771.105548,578.592122,11.982000,2.624000,3.364000,0.000000
1700940771.205683,581.740443,11.980000,2.626000,3.365000,0.000000
1700940771.305994,584.896175,11.980000,2.625000,3.365000,0.000000
1700940771.406125,588.045045,11.982000,2.622000,3.365000,0.000000
1700940771.506240,591.190338,11.982000,2.622000,3.365000,0.000000
1700940771.607234,594.363247,11.982000,2.624000,3.364000,0.000000
1700940771.707878,597.527571,11.984000,2.624000,3.365000,0.000000
1700940771.807986,600.675569,11.982000,2.637000,3.365000,0.000000
1700940771.908129,603.839741,11.982000,2.626000,3.366000,0.000000
1700940772.008247,606.989927,11.981000,2.633000,3.366000,0.000000
1700940772.108884,610.164619,11.981000,2.629000,3.366000,0.000000
1700940772.209005,613.318235,11.978000,2.628000,3.366000,0.000000
1700940772.310186,616.503229,11.979000,2.631000,3.366000,0.000000
1700940772.410288,619.658119,11.980000,2.631000,3.366000,0.000000
1700940772.510449,622.815131,11.977000,2.633000,3.365000,0.000000
1700940772.610558,625.972113,11.979000,2.632000,3.366000,0.000000
1700940772.710685,629.128990,11.979000,2.630000,3.366000,0.000000
1700940772.812905,632.349407,11.980000,2.641000,3.366000,0.000000
1700940772.913256,635.524431,11.982000,2.627000,3.365000,0.000000
1700940773.013366,638.675565,11.982000,2.625000,3.365000,0.000000
1700940773.113944,641.839019,11.983000,2.618000,3.366000,0.000000
1700940773.215140,645.013689,11.987000,2.618000,3.366000,0.000000
1700940773.315239,648.154992,11.982000,2.636000,3.365000,0.000000
1700940773.415387,651.318122,11.982000,2.647000,3.365000,0.000000
1700940773.515496,654.493215,11.978000,2.645000,3.366000,0.000000
1700940773.615728,657.668746,11.974000,2.644000,3.366000,0.000000
1700940773.716968,660.873929,11.973000,2.646000,3.367000,0.000000
1700940773.817184,664.048828,11.972000,2.649000,3.367000,0.000000
1700940773.917521,667.230898,11.971000,2.635000,3.367000,0.000000
1700940774.017651,670.389357,11.974000,2.633000,3.367000,0.000000
1700940774.117836,673.547944,11.971000,2.632000,3.367000,0.000000
1700940774.218513,676.720042,11.968000,2.630000,3.366000,0.000000
1700940774.318781,679.876061,11.971000,2.634000,3.367000,0.000000
1700940774.418893,683.032754,11.971000,2.623000,3.367000,0.000000
1700940774.519173,686.181540,11.971000,2.623000,3.366000,0.000000
1700940774.619588,689.334564,11.974000,2.623000,3.366000,0.000000
1700940774.720476,692.503234,11.977000,2.616000,3.366000,0.000000
1700940774.821140,695.657222,11.977000,2.616000,3.365000,0.000000
1700940774.922232,698.824619,11.977000,2.617000,3.365000,0.000000
1700940775.022420,701.964893,11.979000,2.616000,3.365000,0.000000
1700940775.122559,705.102955,11.979000,2.620000,3.365000,0.000000
1700940775.223392,708.267597,11.976000,2.622000,3.365000,0.000000
1700940775.323514,711.411535,11.976000,2.630000,3.364000,0.000000
1700940775.424515,714.592751,11.975000,2.631000,3.364000,0.000000
1700940775.524649,717.747596,11.974000,2.608000,3.364000,0.000000
1700940775.624941,720.879533,11.977000,2.608000,3.364000,0.000000
1700940775.725272,724.013474,11.977000,2.605000,3.364000,0.000000
1700940775.826117,727.159847,11.978000,2.610000,3.364000,0.000000
1700940775.926218,730.289262,11.978000,2.611000,3.364000,0.000000
1700940776.027282,733.449994,11.982000,2.610000,3.364000,0.000000
1700940776.127661,736.589149,11.985000,2.610000,3.363000,0.000000
1700940776.228388,739.739975,11.982000,2.611000,3.363000,0.000000
1700940776.328996,742.887496,11.983000,2.612000,3.363000,0.000000
1700940776.429836,746.043748,11.986000,2.603000,3.363000,0.000000
1700940776.531553,749.217273,11.986000,2.603000,3.364000,0.000000
1700940776.632975,752.381595,11.985000,2.606000,3.364000,0.000000
1700940776.733717,755.528060,11.986000,2.608000,3.364000,0.000000
1700940776.834212,758.669483,11.987000,2.611000,3.363000,0.000000
1700940776.935502,761.839663,11.985000,2.633000,3.363000,0.000000
1700940777.035960,765.009766,11.984000,2.627000,3.363000,0.000000
1700940777.138338,768.232827,11.981000,2.634000,3.364000,0.000000
1700940777.240542,771.458176,11.982000,2.632000,3.366000,0.000000
1700940777.341677,774.647633,11.982000,2.632000,3.366000,0.000000
1700940777.442486,777.826808,11.983000,2.632000,3.366000,0.000000
1700940777.544030,781.029431,11.983000,2.634000,3.365000,0.000000
1700940777.646178,784.253551,11.987000,2.634000,3.365000,0.000000
1700940777.746592,787.423998,11.990000,2.636000,3.365000,0.000000
1700940777.849455,790.675049,11.990000,2.656000,3.365000,0.000000
1700940777.950578,793.895355,11.989000,2.658000,3.365000,0.000000
1700940778.050865,797.091177,11.987000,2.657000,3.365000,0.000000
1700940778.151784,800.305393,11.989000,2.636000,3.365000,0.000000
1700940778.252618,803.492050,11.990000,2.647000,3.364000,0.000000
1700940778.353317,806.687988,11.989000,2.641000,3.364000,0.000000
1700940778.453438,809.858114,11.989000,2.644000,3.363000,0.000000
1700940778.553595,813.032982,11.988000,2.641000,3.363000,0.000000
1700940778.654895,816.240171,11.987000,2.640000,3.364000,0.000000
1700940778.755515,819.424360,11.987000,2.638000,3.364000,0.000000
1700940778.855749,822.593930,11.987000,2.614000,3.364000,0.000000
1700940778.955856,825.730684,11.987000,2.614000,3.364000,0.000000
1700940779.057073,828.902219,11.986000,2.614000,3.365000,0.000000
1700940779.157185,832.038869,11.983000,2.610000,3.365000,0.000000
1700940779.257493,835.176065,11.982000,2.610000,3.365000,0.000000
1700940779.357821,838.313624,11.981000,2.609000,3.366000,0.000000
1700940779.457970,841.444125,11.981000,2.610000,3.366000,0.000000
1700940779.558146,844.576669,11.978000,2.606000,3.365000,0.000000
1700940779.658442,847.707376,11.981000,2.608000,3.365000,0.000000
1700940779.758564,850.835833,11.982000,2.611000,3.365000,0.000000
1700940779.858758,853.970402,11.980000,2.608000,3.365000,0.000000
1700940779.959640,857.122343,11.976000,2.608000,3.365000,0.000000
1700940780.060105,860.260208,11.977000,2.613000,3.365000,0.000000
1700940780.160192,863.392520,11.981000,2.611000,3.365000,0.000000
1700940780.260923,866.543627,11.981000,2.615000,3.365000,0.000000
1700940780.362125,869.714317,11.981000,2.617000,3.365000,0.000000
1700940780.462986,872.876741,11.979000,2.617000,3.366000,0.000000
1700940780.563356,876.023245,11.977000,2.613000,3.365000,0.000000
1700940780.663716,879.164101,11.977000,2.614000,3.366000,0.000000
1700940780.764048,882.305283,11.976000,2.613000,3.366000,0.000000
1700940780.864643,885.453232,11.975000,2.615000,3.366000,0.000000
1700940780.964761,888.588389,11.976000,2.613000,3.366000,0.000000
1700940781.065232,891.732457,11.974000,2.614000,3.366000,0.000000
1700940781.165330,894.865528,11.975000,2.611000,3.366000,0.000000
1700940781.265585,898.000174,11.973000,2.616000,3.366000,0.000000
1700940781.366424,901.158589,11.970000,2.618000,3.366000,0.000000
1700940781.466551,904.296315,11.973000,2.617000,3.365000,0.000000
1700940781.566967,907.442684,11.977000,2.619000,3.366000,0.000000
1700940781.674404,910.812742,11.981000,2.617000,3.366000,0.000000
1700940781.774509,913.951462,11.981000,2.618000,3.366000,0.000000
1700940781.874841,917.098501,11.984000,2.616000,3.366000,0.000000
1700940781.974970,920.237560,11.984000,2.616000,3.366000,0.000000
1700940782.075375,923.385271,11.980000,2.619000,3.365000,0.000000
1700940782.175767,926.535132,11.980000,2.619000,3.365000,0.000000
1700940782.276665,929.700870,11.983000,2.630000,3.365000,0.000000
1700940782.376891,932.859521,11.983000,2.644000,3.366000,0.000000
1700940782.478692,936.084888,11.984000,2.639000,3.366000,0.000000
1700940782.580302,939.298383,11.982000,2.639000,3.366000,0.000000
